CustomerID,ProductID,Quantity,Price,TransactionDate,PaymentMethod,StoreLocation,ProductCategory,DiscountApplied(%),TotalAmount,StreetAddr,City,State,ZIP,RegionType,Date,Month,DayOfWeek,Hour,Quarter,Year
805690,C,4,75.85647749,2023-06-29 16:12:00,Credit Card,"Unit 0628 Box 5948, DPO AE 86862",Clothing,3.615743688,292.4548068,Unit 0628 Box 5948,Unit 0628 Box 5948,AE,86862,Military/Abroad,2023-06-29,June,Thursday,16,2023Q2,2023
828635,A,7,79.21868069,2024-04-01 00:13:00,Debit Card,"PSC 5204, Box 5589, APO AA 27289",Books,5.368868287,524.7587384,PSC 5204,Box 5589,AA,27289,Military/Abroad,2024-04-01,April,Monday,0,2024Q2,2024
635593,B,5,28.08172139,2024-03-23 00:46:00,PayPal,"USS Blair, FPO AA 06244",Clothing,3.701880247,135.2108485,USS Blair,USS Blair,AA,06244,Military/Abroad,2024-03-23,March,Saturday,0,2024Q1,2024
185936,C,6,55.95911877,2024-03-01 01:33:00,Cash,"Unit 7674 Box 9717, DPO AP 96420",Clothing,19.47905534,270.3528663,Unit 7674 Box 9717,Unit 7674 Box 9717,AP,96420,Military/Abroad,2024-03-01,March,Friday,1,2024Q1,2024
817966,A,3,88.24163587,2023-10-10 15:32:00,Cash,"USNV Davis, FPO AE 77539",Electronics,12.69871558,231.1082445,USNV Davis,USNV Davis,AE,77539,Military/Abroad,2023-10-10,October,Tuesday,15,2023Q4,2023
190950,B,7,22.04285735,2024-01-01 17:47:00,PayPal,"PSC 6105, Box 0895, APO AA 47492",Home Decor,7.424513064,142.8439777,PSC 6105,Box 0895,AA,47492,Military/Abroad,2024-01-01,January,Monday,17,2024Q1,2024
200240,A,6,61.5864432,2023-12-23 05:53:00,Cash,"Unit 7318 Box 5701, DPO AP 28426",Home Decor,14.61119304,315.5275746,Unit 7318 Box 5701,Unit 7318 Box 5701,AP,28426,Military/Abroad,2023-12-23,December,Saturday,5,2023Q4,2023
108349,A,3,22.23062097,2023-10-14 08:25:00,PayPal,"USNV Hernandez, FPO AE 63308",Books,0.460486248,66.38475604,USNV Hernandez,USNV Hernandez,AE,63308,Military/Abroad,2023-10-14,October,Saturday,8,2023Q4,2023
442129,C,3,12.75930768,2023-05-05 15:09:00,Credit Card,"USNS West, FPO AP 75136",Books,17.43963874,31.60239155,USNS West,USNS West,AP,75136,Military/Abroad,2023-05-05,May,Friday,15,2023Q2,2023
232942,D,6,22.27645445,2023-10-17 11:20:00,PayPal,"Unit 1947 Box 5246, DPO AP 54708",Home Decor,15.45960678,112.9956131,Unit 1947 Box 5246,Unit 1947 Box 5246,AP,54708,Military/Abroad,2023-10-17,October,Tuesday,11,2023Q4,2023
216496,A,1,40.85305398,2023-09-09 21:02:00,PayPal,"PSC 6040, Box 0038, APO AA 29191",Clothing,6.876468656,38.04380652,PSC 6040,Box 0038,AA,29191,Military/Abroad,2023-09-09,September,Saturday,21,2023Q3,2023
67361,C,8,44.56675649,2023-12-30 14:14:00,Credit Card,"PSC 5193, Box 2877, APO AE 03826",Clothing,15.65402096,300.7221367,PSC 5193,Box 2877,AE,03826,Military/Abroad,2023-12-30,December,Saturday,14,2023Q4,2023
553778,B,3,49.44701256,2024-03-05 14:58:00,Debit Card,"Unit 5108 Box 2740, DPO AP 02322",Home Decor,4.624728316,141.4806677,Unit 5108 Box 2740,Unit 5108 Box 2740,AP,02322,Military/Abroad,2024-03-05,March,Tuesday,14,2024Q1,2024
421398,B,8,76.51723182,2023-05-08 03:06:00,Credit Card,"USCGC Phillips, FPO AE 99758",Electronics,10.56367204,547.4736191,USCGC Phillips,USCGC Phillips,AE,99758,Military/Abroad,2023-05-08,May,Monday,3,2023Q2,2023
362364,D,3,92.75021525,2023-10-13 06:13:00,PayPal,"Unit 9851 Box 5977, DPO AP 85597",Clothing,19.810113,223.1288784,Unit 9851 Box 5977,Unit 9851 Box 5977,AP,85597,Military/Abroad,2023-10-13,October,Friday,6,2023Q4,2023
439847,C,9,87.68845404,2023-06-08 17:42:00,PayPal,"PSC 2179, Box 7983, APO AA 78912",Home Decor,3.437125421,762.070427,PSC 2179,Box 7983,AA,78912,Military/Abroad,2023-06-08,June,Thursday,17,2023Q2,2023
553186,C,6,59.13778202,2023-11-05 07:08:00,Credit Card,"PSC 5061, Box 1018, APO AE 04100",Home Decor,1.630077069,349.0427436,PSC 5061,Box 1018,AE,04100,Military/Abroad,2023-11-05,November,Sunday,7,2023Q4,2023
836493,C,6,81.108854,2023-06-28 18:52:00,Debit Card,"USS Lopez, FPO AA 95470",Home Decor,1.871387722,477.5459572,USS Lopez,USS Lopez,AA,95470,Military/Abroad,2023-06-28,June,Wednesday,18,2023Q2,2023
637041,A,2,42.02738014,2023-07-19 02:27:00,Debit Card,"PSC 2669, Box 1840, APO AE 10253",Books,9.649140395,75.94419845,PSC 2669,Box 1840,AE,10253,Military/Abroad,2023-07-19,July,Wednesday,2,2023Q3,2023
456960,C,8,61.41058755,2023-10-13 05:32:00,Cash,"USS Perez, FPO AA 52699",Home Decor,13.05226328,427.1609278,USS Perez,USS Perez,AA,52699,Military/Abroad,2023-10-13,October,Friday,5,2023Q4,2023
367306,B,7,76.13797789,2024-03-01 20:06:00,Cash,"USNS Garcia, FPO AA 86109",Electronics,11.27499566,472.8739693,USNS Garcia,USNS Garcia,AA,86109,Military/Abroad,2024-03-01,March,Friday,20,2024Q1,2024
482396,B,1,81.67610477,2024-04-05 07:59:00,Credit Card,"USNV Nelson, FPO AE 39707",Books,1.128760138,80.75417746,USNV Nelson,USNV Nelson,AE,39707,Military/Abroad,2024-04-05,April,Friday,7,2024Q2,2024
138137,A,6,61.13385868,2023-05-02 12:10:00,Cash,"PSC 0174, Box 8703, APO AP 53150",Home Decor,5.167734399,347.8477394,PSC 0174,Box 8703,AP,53150,Military/Abroad,2023-05-02,May,Tuesday,12,2023Q2,2023
423563,A,5,49.17335996,2024-02-19 04:49:00,PayPal,"Unit 1671 Box 5923, DPO AP 78088",Electronics,6.590230731,229.6636104,Unit 1671 Box 5923,Unit 1671 Box 5923,AP,78088,Military/Abroad,2024-02-19,February,Monday,4,2024Q1,2024
183903,D,5,50.56243441,2024-03-03 07:55:00,Credit Card,"Unit 8233 Box 4233, DPO AA 76361",Books,11.06944291,224.827273,Unit 8233 Box 4233,Unit 8233 Box 4233,AA,76361,Military/Abroad,2024-03-03,March,Sunday,7,2024Q1,2024
478170,D,7,63.6073361,2023-09-14 21:59:00,PayPal,"PSC 2681, Box 6886, APO AE 47772",Books,19.65801029,357.723796,PSC 2681,Box 6886,AE,47772,Military/Abroad,2023-09-14,September,Thursday,21,2023Q3,2023
792008,B,5,24.05000369,2024-02-03 14:09:00,Cash,"Unit 9835 Box 3120, DPO AA 64481",Clothing,8.71385488,109.7716063,Unit 9835 Box 3120,Unit 9835 Box 3120,AA,64481,Military/Abroad,2024-02-03,February,Saturday,14,2024Q1,2024
370833,C,3,17.51489398,2024-03-15 19:35:00,PayPal,"USS Howell, FPO AE 32012",Clothing,17.11420075,43.55207959,USS Howell,USS Howell,AE,32012,Military/Abroad,2024-03-15,March,Friday,19,2024Q1,2024
854971,A,4,24.24259278,2024-03-22 14:19:00,Credit Card,"Unit 4330 Box 4474, DPO AA 42723",Clothing,18.61813433,78.91629717,Unit 4330 Box 4474,Unit 4330 Box 4474,AA,42723,Military/Abroad,2024-03-22,March,Friday,14,2024Q1,2024
183579,A,8,52.18047197,2023-11-09 22:23:00,Debit Card,"USNS Scott, FPO AP 25509",Books,3.374636584,403.3565654,USNS Scott,USNS Scott,AP,25509,Military/Abroad,2023-11-09,November,Thursday,22,2023Q4,2023
587966,B,5,12.95519422,2023-10-04 15:25:00,Cash,"USNV Hall, FPO AP 19139",Electronics,13.14987882,56.25800937,USNV Hall,USNV Hall,AP,19139,Military/Abroad,2023-10-04,October,Wednesday,15,2023Q4,2023
880037,B,3,50.61003577,2024-02-18 01:07:00,Credit Card,"USNV Smith, FPO AE 14636",Electronics,18.43301177,123.8432458,USNV Smith,USNV Smith,AE,14636,Military/Abroad,2024-02-18,February,Sunday,1,2024Q1,2024
678325,B,4,74.04603883,2023-11-13 15:05:00,Debit Card,"USCGC Ray, FPO AP 99267",Home Decor,15.51101665,250.2429817,USCGC Ray,USCGC Ray,AP,99267,Military/Abroad,2023-11-13,November,Monday,15,2023Q4,2023
432361,C,3,55.23843693,2023-08-04 19:54:00,Debit Card,"USCGC Mendoza, FPO AE 95142",Electronics,3.39833307,160.0837526,USCGC Mendoza,USCGC Mendoza,AE,95142,Military/Abroad,2023-08-04,August,Friday,19,2023Q3,2023
737553,C,3,77.22435907,2023-10-28 19:45:00,Cash,"USS Brewer, FPO AA 80764",Clothing,17.00644692,192.2737183,USS Brewer,USS Brewer,AA,80764,Military/Abroad,2023-10-28,October,Saturday,19,2023Q4,2023
237100,D,4,97.86294617,2024-03-25 13:58:00,Credit Card,"PSC 7030, Box 2540, APO AA 39458",Clothing,19.97078316,313.2757976,PSC 7030,Box 2540,AA,39458,Military/Abroad,2024-03-25,March,Monday,13,2024Q1,2024
325368,A,1,43.62378625,2024-01-05 20:43:00,Debit Card,"USNS Foster, FPO AA 97716",Electronics,6.398063991,40.83270849,USNS Foster,USNS Foster,AA,97716,Military/Abroad,2024-01-05,January,Friday,20,2024Q1,2024
526227,A,2,22.38506844,2023-10-19 01:50:00,PayPal,"Unit 1249 Box 9113, DPO AE 54822",Electronics,6.488596423,41.86518337,Unit 1249 Box 9113,Unit 1249 Box 9113,AE,54822,Military/Abroad,2023-10-19,October,Thursday,1,2023Q4,2023
243345,B,9,26.24741044,2023-10-01 20:58:00,Cash,"USS Pierce, FPO AP 96324",Electronics,9.505312966,213.7726074,USS Pierce,USS Pierce,AP,96324,Military/Abroad,2023-10-01,October,Sunday,20,2023Q4,2023
59,B,4,37.42403847,2023-08-19 03:50:00,Debit Card,"USCGC Carpenter, FPO AE 70852",Clothing,6.736390478,139.6120364,USCGC Carpenter,USCGC Carpenter,AE,70852,Military/Abroad,2023-08-19,August,Saturday,3,2023Q3,2023
146996,B,5,79.68459433,2023-07-02 09:24:00,Debit Card,"USNS Webb, FPO AA 97526",Home Decor,19.59110924,320.367492,USNS Webb,USNS Webb,AA,97526,Military/Abroad,2023-07-02,July,Sunday,9,2023Q3,2023
45490,C,2,29.6898364,2023-11-08 00:00:00,PayPal,"USCGC Morgan, FPO AA 59413",Electronics,19.67912397,47.69427337,USCGC Morgan,USCGC Morgan,AA,59413,Military/Abroad,2023-11-08,November,Wednesday,0,2023Q4,2023
355304,D,4,19.29701039,2024-03-20 00:18:00,Credit Card,"PSC 8572, Box 2518, APO AE 81905",Clothing,10.21572792,69.30272123,PSC 8572,Box 2518,AE,81905,Military/Abroad,2024-03-20,March,Wednesday,0,2024Q1,2024
91979,C,6,54.69312903,2023-07-08 21:40:00,Cash,"PSC 7133, Box 7664, APO AE 56430",Electronics,11.15341349,291.5578692,PSC 7133,Box 7664,AE,56430,Military/Abroad,2023-07-08,July,Saturday,21,2023Q3,2023
110023,B,6,37.51489035,2023-10-17 18:26:00,Cash,"PSC 7680, Box 8895, APO AP 99899",Home Decor,9.521322671,203.6578596,PSC 7680,Box 8895,AP,99899,Military/Abroad,2023-10-17,October,Tuesday,18,2023Q4,2023
739674,D,5,63.34739225,2023-06-26 01:29:00,PayPal,"Unit 3450 Box 6524, DPO AE 11715",Books,6.126954622,297.3306314,Unit 3450 Box 6524,Unit 3450 Box 6524,AE,11715,Military/Abroad,2023-06-26,June,Monday,1,2023Q2,2023
338224,D,9,32.90319992,2023-10-04 21:49:00,Cash,"PSC 0194, Box 5690, APO AP 95921",Books,5.246355819,280.5928288,PSC 0194,Box 5690,AP,95921,Military/Abroad,2023-10-04,October,Wednesday,21,2023Q4,2023
926938,A,4,51.29957944,2023-11-26 06:15:00,Cash,"USCGC Michael, FPO AP 94040",Home Decor,6.916559871,191.0056532,USCGC Michael,USCGC Michael,AP,94040,Military/Abroad,2023-11-26,November,Sunday,6,2023Q4,2023
152270,C,6,84.31745408,2023-11-13 07:14:00,PayPal,"Unit 6142 Box 7762, DPO AA 32405",Clothing,7.551510015,467.7012785,Unit 6142 Box 7762,Unit 6142 Box 7762,AA,32405,Military/Abroad,2023-11-13,November,Monday,7,2023Q4,2023
419304,B,1,70.33472546,2023-12-09 17:58:00,Credit Card,"USNS Davis, FPO AA 49100",Electronics,1.913108662,68.98914574,USNS Davis,USNS Davis,AA,49100,Military/Abroad,2023-12-09,December,Saturday,17,2023Q4,2023
433295,D,2,89.31786219,2023-10-10 00:58:00,Credit Card,"PSC 1148, Box 5323, APO AE 29147",Books,5.003304156,169.6980358,PSC 1148,Box 5323,AE,29147,Military/Abroad,2023-10-10,October,Tuesday,0,2023Q4,2023
995277,C,6,68.06690739,2023-09-11 17:08:00,PayPal,"Unit 7163 Box 9081, DPO AA 16080",Electronics,19.11442965,330.3378375,Unit 7163 Box 9081,Unit 7163 Box 9081,AA,16080,Military/Abroad,2023-09-11,September,Monday,17,2023Q3,2023
604729,C,8,26.26170507,2024-02-24 20:42:00,PayPal,"PSC 4070, Box 4928, APO AE 82379",Books,6.808210318,195.7900237,PSC 4070,Box 4928,AE,82379,Military/Abroad,2024-02-24,February,Saturday,20,2024Q1,2024
676005,A,5,31.45949376,2024-03-19 21:00:00,Cash,"USS Hawkins, FPO AE 27150",Clothing,9.003464702,143.1352467,USS Hawkins,USS Hawkins,AE,27150,Military/Abroad,2024-03-19,March,Tuesday,21,2024Q1,2024
648849,A,1,41.28546234,2024-04-07 02:41:00,Debit Card,"PSC 4097, Box 6513, APO AA 52667",Electronics,12.51811651,36.11730006,PSC 4097,Box 6513,AA,52667,Military/Abroad,2024-04-07,April,Sunday,2,2024Q2,2024
277436,C,3,21.45966097,2024-01-10 06:22:00,Debit Card,"USCGC Glass, FPO AP 17504",Home Decor,11.11313811,57.22445764,USCGC Glass,USCGC Glass,AP,17504,Military/Abroad,2024-01-10,January,Wednesday,6,2024Q1,2024
746390,A,6,87.18148872,2023-08-01 16:12:00,Credit Card,"USNS Smith, FPO AP 41947",Electronics,12.82626301,455.9961701,USNS Smith,USNS Smith,AP,41947,Military/Abroad,2023-08-01,August,Tuesday,16,2023Q3,2023
917257,A,5,48.67546898,2023-08-15 12:39:00,Debit Card,"PSC 7551, Box 8335, APO AP 54085",Books,10.47434605,217.8851596,PSC 7551,Box 8335,AP,54085,Military/Abroad,2023-08-15,August,Tuesday,12,2023Q3,2023
608542,A,9,40.84783731,2023-09-24 21:35:00,Cash,"USNS Valencia, FPO AE 88034",Electronics,4.5466859,350.91553,USNS Valencia,USNS Valencia,AE,88034,Military/Abroad,2023-09-24,September,Sunday,21,2023Q3,2023
946596,B,5,13.03917584,2023-11-11 21:43:00,Cash,"Unit 7077 Box 5234, DPO AE 08491",Clothing,17.46186968,53.81145975,Unit 7077 Box 5234,Unit 7077 Box 5234,AE,08491,Military/Abroad,2023-11-11,November,Saturday,21,2023Q4,2023
737113,C,7,60.21612713,2024-04-15 01:58:00,Credit Card,"Unit 0576 Box 1368, DPO AA 81444",Clothing,17.49783319,347.7572676,Unit 0576 Box 1368,Unit 0576 Box 1368,AA,81444,Military/Abroad,2024-04-15,April,Monday,1,2024Q2,2024
571557,C,1,54.44312065,2023-12-31 08:54:00,Credit Card,"Unit 8867 Box 2945, DPO AP 51355",Home Decor,8.23769591,49.95826193,Unit 8867 Box 2945,Unit 8867 Box 2945,AP,51355,Military/Abroad,2023-12-31,December,Sunday,8,2023Q4,2023
866394,D,7,99.84890794,2023-09-07 17:00:00,PayPal,"Unit 5519 Box 1899, DPO AA 48642",Home Decor,10.42622857,626.069028,Unit 5519 Box 1899,Unit 5519 Box 1899,AA,48642,Military/Abroad,2023-09-07,September,Thursday,17,2023Q3,2023
472058,B,9,68.33802471,2023-07-28 12:54:00,PayPal,"PSC 9051, Box 3843, APO AP 81421",Books,1.676840579,604.7289448,PSC 9051,Box 3843,AP,81421,Military/Abroad,2023-07-28,July,Friday,12,2023Q3,2023
394580,A,4,69.90635786,2023-05-12 04:04:00,Cash,"USS Martinez, FPO AP 32115",Books,9.145374044,254.0526398,USS Martinez,USS Martinez,AP,32115,Military/Abroad,2023-05-12,May,Friday,4,2023Q2,2023
377072,B,5,28.16575221,2023-08-02 22:43:00,Cash,"PSC 2597, Box 2448, APO AP 99558",Books,2.222322336,137.699092,PSC 2597,Box 2448,AP,99558,Military/Abroad,2023-08-02,August,Wednesday,22,2023Q3,2023
705847,A,9,84.92394433,2023-12-23 01:58:00,Cash,"Unit 3413 Box 8112, DPO AP 67098",Clothing,17.40370729,631.2962667,Unit 3413 Box 8112,Unit 3413 Box 8112,AP,67098,Military/Abroad,2023-12-23,December,Saturday,1,2023Q4,2023
379658,B,9,13.66249527,2023-09-18 15:18:00,Debit Card,"USCGC White, FPO AP 10482",Electronics,15.12770101,104.3610645,USCGC White,USCGC White,AP,10482,Military/Abroad,2023-09-18,September,Monday,15,2023Q3,2023
635073,B,6,26.30935359,2024-01-10 06:16:00,Debit Card,"Unit 7536 Box 1668, DPO AE 33254",Electronics,3.58308274,152.2000061,Unit 7536 Box 1668,Unit 7536 Box 1668,AE,33254,Military/Abroad,2024-01-10,January,Wednesday,6,2024Q1,2024
132742,C,5,26.71485505,2024-01-20 21:23:00,Credit Card,"Unit 4874 Box 9259, DPO AE 49681",Clothing,6.414642021,125.0059637,Unit 4874 Box 9259,Unit 4874 Box 9259,AE,49681,Military/Abroad,2024-01-20,January,Saturday,21,2024Q1,2024
135530,B,1,40.77067833,2024-02-16 07:31:00,Debit Card,"USNV Rodgers, FPO AE 09189",Books,17.2272343,33.74701805,USNV Rodgers,USNV Rodgers,AE,09189,Military/Abroad,2024-02-16,February,Friday,7,2024Q1,2024
544862,C,9,79.66136013,2024-01-05 13:36:00,Credit Card,"USS Calhoun, FPO AA 71010",Electronics,1.572470003,705.6783822,USS Calhoun,USS Calhoun,AA,71010,Military/Abroad,2024-01-05,January,Friday,13,2024Q1,2024
797925,A,4,50.85189873,2024-01-21 16:17:00,PayPal,"Unit 5228 Box 4742, DPO AE 39885",Books,1.325978916,200.7104531,Unit 5228 Box 4742,Unit 5228 Box 4742,AE,39885,Military/Abroad,2024-01-21,January,Sunday,16,2024Q1,2024
264384,C,4,87.50414948,2023-12-07 13:28:00,Cash,"PSC 5435, Box 0584, APO AA 98456",Clothing,13.90032704,301.3631461,PSC 5435,Box 0584,AA,98456,Military/Abroad,2023-12-07,December,Thursday,13,2023Q4,2023
777069,A,4,51.54687416,2024-02-10 13:04:00,Credit Card,"Unit 6011 Box 1724, DPO AE 24781",Books,3.920749054,198.1034023,Unit 6011 Box 1724,Unit 6011 Box 1724,AE,24781,Military/Abroad,2024-02-10,February,Saturday,13,2024Q1,2024
687646,B,4,12.86750597,2024-03-13 05:00:00,Cash,"PSC 4927, Box 5373, APO AE 15700",Home Decor,0.176807082,51.37902121,PSC 4927,Box 5373,AE,15700,Military/Abroad,2024-03-13,March,Wednesday,5,2024Q1,2024
659537,B,3,68.40270818,2023-12-30 07:39:00,Cash,"Unit 6701 Box 0909, DPO AE 66430",Home Decor,2.080604623,200.9385548,Unit 6701 Box 0909,Unit 6701 Box 0909,AE,66430,Military/Abroad,2023-12-30,December,Saturday,7,2023Q4,2023
32891,C,4,59.58984893,2023-11-13 04:15:00,Cash,"Unit 9271 Box 0362, DPO AA 34113",Clothing,11.15516365,211.770015,Unit 9271 Box 0362,Unit 9271 Box 0362,AA,34113,Military/Abroad,2023-11-13,November,Monday,4,2023Q4,2023
748774,B,1,79.67272688,2024-04-08 07:46:00,Debit Card,"Unit 1775 Box 1569, DPO AP 54890",Books,5.357453157,75.40429786,Unit 1775 Box 1569,Unit 1775 Box 1569,AP,54890,Military/Abroad,2024-04-08,April,Monday,7,2024Q2,2024
432909,D,5,77.9619411,2023-08-14 12:59:00,Credit Card,"USNS Austin, FPO AP 80600",Electronics,6.43453385,364.727268,USNS Austin,USNS Austin,AP,80600,Military/Abroad,2023-08-14,August,Monday,12,2023Q3,2023
244807,B,3,27.96074103,2024-02-12 16:10:00,Credit Card,"PSC 6290, Box 3038, APO AA 16961",Electronics,17.53472583,69.17370525,PSC 6290,Box 3038,AA,16961,Military/Abroad,2024-02-12,February,Monday,16,2024Q1,2024
971689,A,4,33.68170104,2023-06-14 16:37:00,Credit Card,"USNV Garrett, FPO AA 52561",Home Decor,4.335169794,128.8861685,USNV Garrett,USNV Garrett,AA,52561,Military/Abroad,2023-06-14,June,Wednesday,16,2023Q2,2023
653757,C,5,55.27765933,2024-01-11 16:03:00,Cash,"Unit 4716 Box 2646, DPO AP 85113",Books,14.63667486,235.9342403,Unit 4716 Box 2646,Unit 4716 Box 2646,AP,85113,Military/Abroad,2024-01-11,January,Thursday,16,2024Q1,2024
211379,D,9,52.72178422,2024-01-03 06:53:00,Credit Card,"PSC 7887, Box 1764, APO AA 08657",Clothing,19.25734638,383.1207086,PSC 7887,Box 1764,AA,08657,Military/Abroad,2024-01-03,January,Wednesday,6,2024Q1,2024
43953,C,4,51.92445676,2024-03-18 01:23:00,PayPal,"Unit 8145 Box 5743, DPO AE 48550",Clothing,19.67327915,166.8368538,Unit 8145 Box 5743,Unit 8145 Box 5743,AE,48550,Military/Abroad,2024-03-18,March,Monday,1,2024Q1,2024
394945,A,2,36.32463925,2024-02-26 20:58:00,Credit Card,"PSC 1979, Box 2639, APO AP 18132",Home Decor,4.53558754,69.35420688,PSC 1979,Box 2639,AP,18132,Military/Abroad,2024-02-26,February,Monday,20,2024Q1,2024
180927,A,3,26.37538259,2023-09-11 14:03:00,Cash,"USS Evans, FPO AA 10660",Clothing,17.61300451,65.18965578,USS Evans,USS Evans,AA,10660,Military/Abroad,2023-09-11,September,Monday,14,2023Q3,2023
441101,D,4,66.12562125,2023-08-16 21:29:00,Debit Card,"Unit 0282 Box 6517, DPO AP 88007",Home Decor,8.249617479,242.6820418,Unit 0282 Box 6517,Unit 0282 Box 6517,AP,88007,Military/Abroad,2023-08-16,August,Wednesday,21,2023Q3,2023
752058,C,6,60.15520349,2023-12-31 05:39:00,Credit Card,"USS Johnson, FPO AA 44233",Electronics,13.72101859,311.407781,USS Johnson,USS Johnson,AA,44233,Military/Abroad,2023-12-31,December,Sunday,5,2023Q4,2023
922761,A,3,91.82637554,2023-09-28 21:22:00,Credit Card,"PSC 5335, Box 6086, APO AE 37764",Home Decor,0.282540388,274.7007868,PSC 5335,Box 6086,AE,37764,Military/Abroad,2023-09-28,September,Thursday,21,2023Q3,2023
804059,C,6,35.6316317,2023-10-30 11:12:00,Cash,"Unit 3222 Box 6935, DPO AE 61419",Books,6.301007936,200.3188785,Unit 3222 Box 6935,Unit 3222 Box 6935,AE,61419,Military/Abroad,2023-10-30,October,Monday,11,2023Q4,2023
965625,B,8,42.37613388,2024-01-10 18:23:00,Cash,"PSC 8331, Box 8217, APO AE 63010",Home Decor,4.702462584,323.0672963,PSC 8331,Box 8217,AE,63010,Military/Abroad,2024-01-10,January,Wednesday,18,2024Q1,2024
801761,A,4,71.65961884,2023-04-30 21:28:00,Debit Card,"Unit 2283 Box 0426, DPO AE 43062",Books,12.47130982,250.890903,Unit 2283 Box 0426,Unit 2283 Box 0426,AE,43062,Military/Abroad,2023-04-30,April,Sunday,21,2023Q2,2023
686037,A,3,85.83356092,2023-07-07 03:00:00,Debit Card,"Unit 9303 Box 0614, DPO AE 72188",Clothing,6.953790066,239.5946259,Unit 9303 Box 0614,Unit 9303 Box 0614,AE,72188,Military/Abroad,2023-07-07,July,Friday,3,2023Q3,2023
580551,A,8,12.7136885,2024-04-13 04:43:00,Credit Card,"Unit 6787 Box 1245, DPO AE 01712",Books,19.29419552,82.08547666,Unit 6787 Box 1245,Unit 6787 Box 1245,AE,01712,Military/Abroad,2024-04-13,April,Saturday,4,2024Q2,2024
632396,C,7,30.99388104,2023-07-08 15:23:00,Debit Card,"USNV Nguyen, FPO AP 28969",Electronics,9.242256532,196.9054293,USNV Nguyen,USNV Nguyen,AP,28969,Military/Abroad,2023-07-08,July,Saturday,15,2023Q3,2023
691175,D,9,44.81826792,2023-11-13 13:36:00,Credit Card,"Unit 1960 Box 8957, DPO AP 02426",Home Decor,4.957373956,383.368129,Unit 1960 Box 8957,Unit 1960 Box 8957,AP,02426,Military/Abroad,2023-11-13,November,Monday,13,2023Q4,2023
545182,A,5,11.17589855,2023-09-19 13:39:00,Debit Card,"USNV Braun, FPO AA 34293",Books,5.775909177,52.65194398,USNV Braun,USNV Braun,AA,34293,Military/Abroad,2023-09-19,September,Tuesday,13,2023Q3,2023
588772,D,2,21.05393722,2024-01-31 06:53:00,Debit Card,"USNS Lawrence, FPO AA 08158",Books,17.59717555,34.69807785,USNS Lawrence,USNS Lawrence,AA,08158,Military/Abroad,2024-01-31,January,Wednesday,6,2024Q1,2024
63013,B,4,83.27968184,2024-02-16 14:30:00,PayPal,"Unit 5031 Box 8936, DPO AP 11316",Home Decor,13.34135323,288.6761813,Unit 5031 Box 8936,Unit 5031 Box 8936,AP,11316,Military/Abroad,2024-02-16,February,Friday,14,2024Q1,2024
738454,B,2,44.2639061,2024-03-18 19:01:00,Debit Card,"PSC 3326, Box 4048, APO AP 42930",Clothing,5.455965521,83.69776529,PSC 3326,Box 4048,AP,42930,Military/Abroad,2024-03-18,March,Monday,19,2024Q1,2024
301428,B,9,74.17098024,2023-09-03 00:54:00,Cash,"USNV Durham, FPO AE 82578",Electronics,19.95528366,534.3295566,USNV Durham,USNV Durham,AE,82578,Military/Abroad,2023-09-03,September,Sunday,0,2023Q3,2023
157038,D,8,66.00993992,2024-02-05 09:56:00,Cash,"PSC 1078, Box 0899, APO AE 88037",Clothing,17.7868821,434.1506378,PSC 1078,Box 0899,AE,88037,Military/Abroad,2024-02-05,February,Monday,9,2024Q1,2024
966583,A,1,58.09951638,2023-12-18 07:47:00,Credit Card,"Unit 6577 Box 7651, DPO AP 33963",Electronics,11.9770592,51.14090291,Unit 6577 Box 7651,Unit 6577 Box 7651,AP,33963,Military/Abroad,2023-12-18,December,Monday,7,2023Q4,2023
